doc_type;invo_type;doc_number;product_id;invoice_date;invoice_due_date;qty;description;business_id;business_name;business_phone;business_email;business_address;business_country;client_id;first_name;last_name;email;client_address;client_country;currency;subtotal;iva;iva2;taxes;taxes2;other;discount;amount;payment_type;payment_method
Entrante;Orden Servicios;65950319;143;09/09/1981;09/09/1981;7;servicios profesionales;888-545474;Therapist, drama;40824145;email@example.com;South Monica;usa;0;Jacqueline Miller;Jason Mathis;mccallzachary@example.org;54369 Bowman Causeway Suite 337;USA;usd;9,65;0;0;0;0;0;0;9,65;credito;banco
Entrante;Orden Servicios;98008490;138;16/09/1997;16/09/1997;1;servicios profesionales;888-545474;Government social research officer;40824145;email@example.com;New Patriciaburgh;usa;0;Charles Tucker;Troy Caldwell;phammiranda@example.net;37815 Kyle Falls Suite 986;USA;usd;34,8;0;0;0;0;0;0;34,8;credito;banco
Entrante;Orden Servicios;67778720;168;02/05/2012;02/05/2012;4;servicios profesionales;888-545474;Chief Operating Officer;40824145;email@example.com;East Michael;usa;0;Cathy Mahoney;Eileen Fisher;nathan20@example.net;36023 Moore Forges;USA;usd;41,74;0;0;0;0;0;0;41,74;credito;banco
Entrante;Orden Servicios;92882522;170;18/11/1992;18/11/1992;8;servicios profesionales;888-545474;Comptroller;40824145;email@example.com;Port Gabriellastad;usa;0;Brandi Morris;Casey Peterson;mia08@example.com;863 Whitney Burgs;USA;usd;36,17;0;0;0;0;0;0;36,17;credito;banco
Entrante;Orden Servicios;45991165;140;28/02/1986;28/02/1986;4;servicios profesionales;888-545474;Photographer;40824145;email@example.com;Danielletown;usa;0;Kara Perez;Dawn Peterson;caroltaylor@example.net;9489 Joseph Spur;USA;usd;65,95;0;0;0;0;0;0;65,95;credito;banco
Entrante;Orden Servicios;74649150;146;16/08/2016;16/08/2016;9;servicios profesionales;888-545474;Archivist;40824145;email@example.com;Port Kevinfort;usa;0;Heidi Martinez;Eileen Ramsey;ortegadenise@example.net;5504 Thomas Crossroad Suite 864;USA;usd;83,74;0;0;0;0;0;0;83,74;credito;banco
Entrante;Orden Servicios;24422246;196;09/06/2004;09/06/2004;2;servicios profesionales;888-545474;Pathologist;40824145;email@example.com;Stephenshire;usa;0;Ashley Diaz;Melissa Bell;michelleandrade@example.net;2001 Cruz Junction Suite 650;USA;usd;62,11;0;0;0;0;0;0;62,11;credito;banco
Entrante;Orden Servicios;73976875;143;25/07/1988;25/07/1988;5;servicios profesionales;888-545474;Systems developer;40824145;email@example.com;Sharontown;usa;0;Brandy Campbell;Whitney Johnson;laura24@example.com;9064 Cook Dam Suite 552;USA;usd;89,91;0;0;0;0;0;0;89,91;credito;banco
Entrante;Orden Servicios;43282319;161;08/12/1981;08/12/1981;1;servicios profesionales;888-545474;Records manager;40824145;email@example.com;Mezaberg;usa;0;Crystal Bautista;Spencer Maldonado;ablankenship@example.com;4079 Johnson Passage Apt. 283;USA;usd;15,3;0;0;0;0;0;0;15,3;credito;banco
Entrante;Orden Servicios;38561382;158;04/03/1973;04/03/1973;6;servicios profesionales;888-545474;Programmer, multimedia;40824145;email@example.com;New Jeffrey;usa;0;Cheryl Hernandez;Kirk Rogers;zsmith@example.org;79231 Brian Union Apt. 522;USA;usd;64,22;0;0;0;0;0;0;64,22;credito;banco
Entrante;Orden Servicios;6823856;134;22/04/1984;22/04/1984;6;servicios profesionales;888-545474;Surveyor, building;40824145;email@example.com;East John;usa;0;Carol Brooks;Jennifer Thomas;gomezrebecca@example.com;91925 Smith Overpass;USA;usd;46,55;0;0;0;0;0;0;46,55;credito;banco
Entrante;Orden Servicios;87277630;117;14/07/1999;14/07/1999;7;servicios profesionales;888-545474;Curator;40824145;email@example.com;South Marcia;usa;0;Shannon Bryant;Juan Green;josephmckinney@example.com;57846 Thomas Springs Suite 899;USA;usd;30,41;0;0;0;0;0;0;30,41;credito;banco
Entrante;Orden Servicios;72827246;183;01/02/1999;01/02/1999;8;servicios profesionales;888-545474;Aid worker;40824145;email@example.com;New Scottborough;usa;0;Whitney Allen;Kevin King;abraun@example.org;38390 Fuller Springs Apt. 889;USA;usd;63,95;0;0;0;0;0;0;63,95;credito;banco
Entrante;Orden Servicios;55373227;100;11/07/1970;11/07/1970;8;servicios profesionales;888-545474;Purchasing manager;40824145;email@example.com;Thomasstad;usa;0;Cheryl Russell;Tina Freeman;rickylove@example.org;0927 Elizabeth Expressway Suite 653;USA;usd;93,98;0;0;0;0;0;0;93,98;credito;banco
Entrante;Orden Servicios;28681700;166;07/09/1988;07/09/1988;4;servicios profesionales;888-545474;Building surveyor;40824145;email@example.com;Gallowayport;usa;0;Troy Young;Jeffrey Woods;holtshari@example.net;7680 Joseph Keys;USA;usd;87,14;0;0;0;0;0;0;87,14;credito;banco
Entrante;Orden Servicios;59275329;159;25/04/1988;25/04/1988;1;servicios profesionales;888-545474;Commissioning editor;40824145;email@example.com;West Lori;usa;0;Matthew Rogers;Connor House;emilycampbell@example.net;953 Matthew Gardens Suite 347;USA;usd;28,78;0;0;0;0;0;0;28,78;credito;banco
Entrante;Orden Servicios;57472850;162;18/01/2004;18/01/2004;2;servicios profesionales;888-545474;Sports development officer;40824145;email@example.com;Lake James;usa;0;Gregory Curtis;Melissa Adams;yhernandez@example.com;7915 Samuel Rapids;USA;usd;54,55;0;0;0;0;0;0;54,55;credito;banco
Entrante;Orden Servicios;39001900;106;15/04/2013;15/04/2013;1;servicios profesionales;888-545474;Biochemist, clinical;40824145;email@example.com;Audreyland;usa;0;Brian Shaw;Monica Thompson;christopherhall@example.com;4690 Michael Mountains;USA;usd;15,71;0;0;0;0;0;0;15,71;credito;banco
Entrante;Orden Servicios;7034251;139;14/02/1971;14/02/1971;2;servicios profesionales;888-545474;Occupational hygienist;40824145;email@example.com;South Molly;usa;0;Katrina Price;Calvin Armstrong;matthew86@example.net;62083 Acosta Ranch;USA;usd;69,25;0;0;0;0;0;0;69,25;credito;banco
Entrante;Orden Servicios;61504646;188;10/12/2014;10/12/2014;3;servicios profesionales;888-545474;Magazine features editor;40824145;email@example.com;Danielsbury;usa;0;Dennis Harris;Robert Bean;robert08@example.net;9029 Walsh Lake;USA;usd;38,73;0;0;0;0;0;0;38,73;credito;banco
Entrante;Orden Servicios;63609417;152;09/09/1976;09/09/1976;7;servicios profesionales;888-545474;Clinical molecular geneticist;40824145;email@example.com;East Angela;usa;0;Robin Valdez;Jonathan Lopez;michelle38@example.net;946 Carolyn Junction;USA;usd;87,32;0;0;0;0;0;0;87,32;credito;banco
Entrante;Orden Servicios;16202214;154;14/01/2011;14/01/2011;6;servicios profesionales;888-545474;Chartered management accountant;40824145;email@example.com;Rhondatown;usa;0;Jordan Mcclain;Mr. Alexander Gonzalez;gomezbrian@example.com;473 Ford Stravenue Apt. 293;USA;usd;33,64;0;0;0;0;0;0;33,64;credito;banco
Entrante;Orden Servicios;61443822;131;25/02/2016;25/02/2016;8;servicios profesionales;888-545474;Building control surveyor;40824145;email@example.com;Shellychester;usa;0;Eric Lawrence;Matthew Klein;zscott@example.net;4375 Lee Mills;USA;usd;46,68;0;0;0;0;0;0;46,68;credito;banco
Entrante;Orden Servicios;92011212;141;05/07/2013;05/07/2013;7;servicios profesionales;888-545474;Conservation officer, nature;40824145;email@example.com;Nicolefort;usa;0;Jeffrey Cox;Timothy Hanson;wrightholly@example.com;7560 Duran Village;USA;usd;83,93;0;0;0;0;0;0;83,93;credito;banco
Entrante;Orden Servicios;65394915;113;07/10/2017;07/10/2017;1;servicios profesionales;888-545474;Equities trader;40824145;email@example.com;New Lori;usa;0;Anthony Peterson;Wesley Williamson;tammy08@example.net;628 Anne Mount;USA;usd;83,1;0;0;0;0;0;0;83,1;credito;banco
Entrante;Orden Servicios;70547665;103;17/08/1987;17/08/1987;9;servicios profesionales;888-545474;Printmaker;40824145;email@example.com;Prattstad;usa;0;Donald Lamb;Megan Hamilton;reyeslindsay@example.com;1485 Bean Drive Apt. 569;USA;usd;60,23;0;0;0;0;0;0;60,23;credito;banco
Entrante;Orden Servicios;40204024;143;02/10/2012;02/10/2012;9;servicios profesionales;888-545474;IT technical support officer;40824145;email@example.com;Josephfort;usa;0;Samuel Ramirez;Peter Jimenez;rsmith@example.net;7446 Cole River;USA;usd;88,32;0;0;0;0;0;0;88,32;credito;banco
Entrante;Orden Servicios;3233788;126;12/02/1981;12/02/1981;9;servicios profesionales;888-545474;Lecturer, higher education;40824145;email@example.com;Lake Patriciachester;usa;0;Michelle Moore;Brian Wallace;gregory69@example.com;71067 Maria Common;USA;usd;59,52;0;0;0;0;0;0;59,52;credito;banco
Entrante;Orden Servicios;5683895;122;07/08/1987;07/08/1987;2;servicios profesionales;888-545474;Physicist, medical;40824145;email@example.com;Lake Jamie;usa;0;Mr. Keith Romero;Donna White;karen78@example.org;9238 Todd Fort Suite 906;USA;usd;6,75;0;0;0;0;0;0;6,75;credito;banco
Entrante;Orden Servicios;41037225;130;02/08/2016;02/08/2016;1;servicios profesionales;888-545474;Insurance account manager;40824145;email@example.com;Christianton;usa;0;Randall Gray;Joshua Sims;nquinn@example.com;0500 Christopher Court Apt. 318;USA;usd;60,43;0;0;0;0;0;0;60,43;credito;banco
Entrante;Orden Servicios;65473603;131;30/11/2015;30/11/2015;6;servicios profesionales;888-545474;Careers adviser;40824145;email@example.com;New Teresastad;usa;0;Riley Meyer;Diana Hoover;robinsonjeanette@example.net;7890 Kimberly Gardens Apt. 480;USA;usd;17,03;0;0;0;0;0;0;17,03;credito;banco
Entrante;Orden Servicios;47547414;160;20/09/1977;20/09/1977;1;servicios profesionales;888-545474;Mining engineer;40824145;email@example.com;Michaelside;usa;0;Brandon Williams;Michele Baker;kinglindsey@example.net;1886 Margaret Point Suite 991;USA;usd;50,81;0;0;0;0;0;0;50,81;credito;banco
Entrante;Orden Servicios;25160697;154;24/09/1974;24/09/1974;5;servicios profesionales;888-545474;Sales promotion account executive;40824145;email@example.com;Ellenville;usa;0;Annette Dennis;Isaac Newman;nealbrian@example.net;374 Hailey Parkways;USA;usd;94,98;0;0;0;0;0;0;94,98;credito;banco
Entrante;Orden Servicios;37559878;107;18/12/1978;18/12/1978;1;servicios profesionales;888-545474;Engineer, structural;40824145;email@example.com;Jessicatown;usa;0;Joanne Bender;Gregory Larsen;anthonylewis@example.org;1828 Harris Knolls Apt. 851;USA;usd;26,85;0;0;0;0;0;0;26,85;credito;banco
Entrante;Orden Servicios;59794974;136;13/09/1993;13/09/1993;3;servicios profesionales;888-545474;Air cabin crew;40824145;email@example.com;West Alexander;usa;0;Steven Ford;Bonnie Jones;james32@example.com;902 Williams Plaza Apt. 574;USA;usd;64,91;0;0;0;0;0;0;64,91;credito;banco
Entrante;Orden Servicios;23439368;197;21/06/2006;21/06/2006;5;servicios profesionales;888-545474;Copy;40824145;email@example.com;Hernandezton;usa;0;Nicholas Bailey;Natalie Kemp;larsonjoe@example.org;6334 Williams Groves;USA;usd;54,97;0;0;0;0;0;0;54,97;credito;banco
Entrante;Orden Servicios;69250323;153;27/07/2010;27/07/2010;7;servicios profesionales;888-545474;Marine scientist;40824145;email@example.com;Williamview;usa;0;Brandon Richard;Paul Williams;sonyamartinez@example.com;016 Lozano Mountains;USA;usd;41,57;0;0;0;0;0;0;41,57;credito;banco
Entrante;Orden Servicios;72893272;105;27/04/1986;27/04/1986;9;servicios profesionales;888-545474;IT technical support officer;40824145;email@example.com;New Tiffanyside;usa;0;Dana Marshall;Philip Callahan;pjohnson@example.com;343 Stevenson Ville Suite 518;USA;usd;68,78;0;0;0;0;0;0;68,78;credito;banco
Entrante;Orden Servicios;50970698;159;06/05/1978;06/05/1978;3;servicios profesionales;888-545474;General practice doctor;40824145;email@example.com;Kimberlybury;usa;0;Jacob Vega;Alisha Vasquez;martinezmegan@example.org;6274 Ramirez Passage;USA;usd;78,27;0;0;0;0;0;0;78,27;credito;banco
Entrante;Orden Servicios;43863556;136;05/02/1975;05/02/1975;1;servicios profesionales;888-545474;Tax inspector;40824145;email@example.com;Lake Ryanside;usa;0;Brandon Williamson;Christopher Dominguez;qmiller@example.net;173 April Wells Apt. 484;USA;usd;9,71;0;0;0;0;0;0;9,71;credito;banco
Entrante;Orden Servicios;74294053;195;13/01/2007;13/01/2007;7;servicios profesionales;888-545474;Phytotherapist;40824145;email@example.com;Justinville;usa;0;Lisa Carney;Amanda Hamilton;millsconnor@example.org;8290 Johnson Pass;USA;usd;78,83;0;0;0;0;0;0;78,83;credito;banco
Entrante;Orden Servicios;12547739;187;26/03/2014;26/03/2014;7;servicios profesionales;888-545474;Glass blower/designer;40824145;email@example.com;Barrerastad;usa;0;Brenda Rush;Joe Jones;alanbeasley@example.com;1596 Barrera Gateway;USA;usd;76,89;0;0;0;0;0;0;76,89;credito;banco
Entrante;Orden Servicios;29725489;170;01/11/1989;01/11/1989;5;servicios profesionales;888-545474;Music therapist;40824145;email@example.com;Chadbury;usa;0;Megan Graves;Deanna Miller;vwashington@example.com;66366 Cassandra Corners;USA;usd;96,46;0;0;0;0;0;0;96,46;credito;banco
Entrante;Orden Servicios;66168010;189;05/10/1975;05/10/1975;5;servicios profesionales;888-545474;Recruitment consultant;40824145;email@example.com;Port Miranda;usa;0;Pamela Hughes;Christopher Molina;kenneth14@example.org;7363 Munoz Park Apt. 211;USA;usd;97,42;0;0;0;0;0;0;97,42;credito;banco
Entrante;Orden Servicios;86506144;164;29/01/1991;29/01/1991;9;servicios profesionales;888-545474;IT trainer;40824145;email@example.com;East Alexanderland;usa;0;Franklin Murphy;Olivia Myers;donalddavis@example.com;8941 Terri Corner;USA;usd;89,66;0;0;0;0;0;0;89,66;credito;banco
Entrante;Orden Servicios;94323900;117;25/11/1994;25/11/1994;3;servicios profesionales;888-545474;IT trainer;40824145;email@example.com;New Roy;usa;0;Patricia Walker;Christopher Collier;josephharris@example.net;07764 Brittany Club;USA;usd;34,26;0;0;0;0;0;0;34,26;credito;banco
Entrante;Orden Servicios;73114093;123;08/06/1975;08/06/1975;9;servicios profesionales;888-545474;Prison officer;40824145;email@example.com;North Alexander;usa;0;James Franklin;Duane Aguilar;kbrooks@example.net;8519 Gloria Valley Suite 252;USA;usd;58,71;0;0;0;0;0;0;58,71;credito;banco
Entrante;Orden Servicios;7422140;194;28/08/2018;28/08/2018;9;servicios profesionales;888-545474;Primary school teacher;40824145;email@example.com;Brownburgh;usa;0;Rebecca Sherman;Tyler Adams;benjaminflynn@example.org;08165 Robinson Rest Suite 775;USA;usd;5,37;0;0;0;0;0;0;5,37;credito;banco
Entrante;Orden Servicios;13154103;173;25/02/1970;25/02/1970;2;servicios profesionales;888-545474;Herbalist;40824145;email@example.com;Mercedesmouth;usa;0;Brittany Carter;Chase Lynch;qsummers@example.org;5349 Rodriguez Dale;USA;usd;86,7;0;0;0;0;0;0;86,7;credito;banco
Entrante;Orden Servicios;5030217;115;20/11/2018;20/11/2018;8;servicios profesionales;888-545474;Surveyor, planning and development;40824145;email@example.com;East Benjaminfort;usa;0;Ronald Meyer;Katie Robinson;erinclarke@example.com;375 Benjamin Court;USA;usd;7,48;0;0;0;0;0;0;7,48;credito;banco
Entrante;Orden Servicios;95312637;137;09/01/2022;09/01/2022;1;servicios profesionales;888-545474;Systems analyst;40824145;email@example.com;North Sherri;usa;0;Alicia Martinez;Vanessa Ross;austindiane@example.org;2872 Taylor Ways Suite 427;USA;usd;12,33;0;0;0;0;0;0;12,33;credito;banco
Entrante;Orden Servicios;6790530;156;28/04/2017;28/04/2017;1;servicios profesionales;888-545474;Restaurant manager;40824145;email@example.com;New Melanieburgh;usa;0;Rose Martinez;Frank Brewer;dustinreyes@example.com;3526 Petty Ridges;USA;usd;48,61;0;0;0;0;0;0;48,61;credito;banco
Entrante;Orden Servicios;76569081;138;13/08/2006;13/08/2006;1;servicios profesionales;888-545474;Translator;40824145;email@example.com;New Patrick;usa;0;Amy Bradford;Christopher Johnson;brandi25@example.net;0765 Tanya Station Suite 601;USA;usd;39,42;0;0;0;0;0;0;39,42;credito;banco
Entrante;Orden Servicios;17342995;175;31/05/2013;31/05/2013;9;servicios profesionales;888-545474;Consulting civil engineer;40824145;email@example.com;Lake Brandon;usa;0;Joshua Reyes;Alyssa Moore;deborahoconnor@example.net;9944 Perry Course;USA;usd;31,64;0;0;0;0;0;0;31,64;credito;banco
Entrante;Orden Servicios;18555417;163;27/10/2019;27/10/2019;3;servicios profesionales;888-545474;Designer, television/film set;40824145;email@example.com;West Whitneyborough;usa;0;Rebecca Valdez;Kimberly Williamson;rodrigueztammy@example.com;911 Stanley Squares Suite 559;USA;usd;61,53;0;0;0;0;0;0;61,53;credito;banco
Entrante;Orden Servicios;36081929;175;20/11/2008;20/11/2008;3;servicios profesionales;888-545474;Engineer, control and instrumentation;40824145;email@example.com;Herreraview;usa;0;David Anderson;Gregory English;ogreene@example.net;019 Gutierrez Burgs;USA;usd;52,99;0;0;0;0;0;0;52,99;credito;banco
Entrante;Orden Servicios;15997289;160;29/06/2016;29/06/2016;5;servicios profesionales;888-545474;Civil Service fast streamer;40824145;email@example.com;South Amyhaven;usa;0;Kevin Perez;Thomas Miller;patrick49@example.com;33009 Nicole Plain Suite 544;USA;usd;34,15;0;0;0;0;0;0;34,15;credito;banco
Entrante;Orden Servicios;1040388;125;05/04/1971;05/04/1971;7;servicios profesionales;888-545474;Chartered legal executive (England and Wales);40824145;email@example.com;Donaldchester;usa;0;Amy Hall;Sophia King;jacobdickson@example.org;91695 Megan Inlet Suite 632;USA;usd;89,27;0;0;0;0;0;0;89,27;credito;banco
Entrante;Orden Servicios;39321725;123;28/02/1992;28/02/1992;3;servicios profesionales;888-545474;Immunologist;40824145;email@example.com;New Nancy;usa;0;Nicole Sampson;Monica Raymond;jessica41@example.org;695 Lisa Drive Apt. 009;USA;usd;23,49;0;0;0;0;0;0;23,49;credito;banco
Entrante;Orden Servicios;10077733;169;26/11/1993;26/11/1993;3;servicios profesionales;888-545474;Chartered legal executive (England and Wales);40824145;email@example.com;Elizabethport;usa;0;Richard Griffin;Jonathan Barrett;ushelton@example.org;41182 Sheila Shores Apt. 510;USA;usd;13,22;0;0;0;0;0;0;13,22;credito;banco
Entrante;Orden Servicios;61019102;147;08/03/1981;08/03/1981;2;servicios profesionales;888-545474;Farm manager;40824145;email@example.com;West Dianemouth;usa;0;Jason Barnett;Paul Chen;ucunningham@example.com;24515 Jennifer Ridge Apt. 250;USA;usd;44,91;0;0;0;0;0;0;44,91;credito;banco
Entrante;Orden Servicios;46527004;190;08/12/1978;08/12/1978;6;servicios profesionales;888-545474;Interpreter;40824145;email@example.com;West Josephhaven;usa;0;April Gordon;Raymond Morgan Jr.;jared63@example.org;0755 Young Drives;USA;usd;5,18;0;0;0;0;0;0;5,18;credito;banco
Entrante;Orden Servicios;62817417;123;06/08/1997;06/08/1997;6;servicios profesionales;888-545474;Engineer, civil (consulting);40824145;email@example.com;Lake Josephville;usa;0;Bradley Wilkins;Catherine Brown;jonessteven@example.net;910 Erickson Pike;USA;usd;21,68;0;0;0;0;0;0;21,68;credito;banco
Entrante;Orden Servicios;87422405;175;22/08/1978;22/08/1978;5;servicios profesionales;888-545474;Accountant, chartered public finance;40824145;email@example.com;Rodriguezton;usa;0;Melissa Castaneda;Melissa Graham;fcox@example.org;738 Coleman Meadows;USA;usd;66,63;0;0;0;0;0;0;66,63;credito;banco
Entrante;Orden Servicios;27757970;185;08/02/1991;08/02/1991;6;servicios profesionales;888-545474;Pharmacologist;40824145;email@example.com;South Josephview;usa;0;Brett Benitez;Kelly Hill;jimenezcheryl@example.org;2565 Caldwell Mill;USA;usd;52,25;0;0;0;0;0;0;52,25;credito;banco
Entrante;Orden Servicios;84533661;181;25/07/2018;25/07/2018;8;servicios profesionales;888-545474;Armed forces logistics/support/administrative officer;40824145;email@example.com;Martinezbury;usa;0;Kelly Woodard;Michael Oneal;chadbutler@example.org;254 Rice Stream;USA;usd;54,36;0;0;0;0;0;0;54,36;credito;banco
Entrante;Orden Servicios;16908185;150;18/07/2018;18/07/2018;3;servicios profesionales;888-545474;Producer, radio;40824145;email@example.com;Nicholastown;usa;0;Jonathan Smith;Cynthia Jackson;qjackson@example.com;285 Todd Cliff;USA;usd;26,59;0;0;0;0;0;0;26,59;credito;banco
Entrante;Orden Servicios;27723272;109;22/08/1994;22/08/1994;3;servicios profesionales;888-545474;Engineer, drilling;40824145;email@example.com;Amberview;usa;0;Diane Savage;Jason Richardson;qgreen@example.net;52016 Anthony Mount;USA;usd;87,34;0;0;0;0;0;0;87,34;credito;banco
Entrante;Orden Servicios;89775318;190;23/03/2021;23/03/2021;1;servicios profesionales;888-545474;Learning mentor;40824145;email@example.com;Jamesshire;usa;0;John Acosta;Angela Moses;zacharygeorge@example.net;0022 Blanchard Neck Apt. 670;USA;usd;51,84;0;0;0;0;0;0;51,84;credito;banco
Entrante;Orden Servicios;23322325;133;03/09/1989;03/09/1989;4;servicios profesionales;888-545474;Haematologist;40824145;email@example.com;Gonzalezview;usa;0;Justin Smith;Kaitlyn Cole;iriggs@example.org;87215 Riggs Springs Apt. 430;USA;usd;73,43;0;0;0;0;0;0;73,43;credito;banco
Entrante;Orden Servicios;42861461;124;17/03/1987;17/03/1987;3;servicios profesionales;888-545474;Research scientist (medical);40824145;email@example.com;West Timothy;usa;0;Robert Roberts;Barry Zuniga;jhudson@example.org;015 Michael Loop;USA;usd;12,09;0;0;0;0;0;0;12,09;credito;banco
Entrante;Orden Servicios;92213326;113;03/06/1984;03/06/1984;5;servicios profesionales;888-545474;Embryologist, clinical;40824145;email@example.com;West Joseport;usa;0;Stacey Barton;Jordan Garcia;nicoleroberts@example.org;9745 Nicholas Ridges Suite 308;USA;usd;75,54;0;0;0;0;0;0;75,54;credito;banco
Entrante;Orden Servicios;93937696;130;14/04/2010;14/04/2010;5;servicios profesionales;888-545474;Secretary, company;40824145;email@example.com;Simschester;usa;0;Barbara Donaldson;Zachary Cline;peggyflynn@example.org;646 Hughes Branch Apt. 755;USA;usd;13,71;0;0;0;0;0;0;13,71;credito;banco
Entrante;Orden Servicios;67850679;152;21/05/1995;21/05/1995;6;servicios profesionales;888-545474;Designer, television/film set;40824145;email@example.com;Thompsonton;usa;0;Brittney Ramos;Abigail Hughes;ymitchell@example.org;504 Angela Land Suite 268;USA;usd;55,31;0;0;0;0;0;0;55,31;credito;banco
Entrante;Orden Servicios;128704;116;15/03/1977;15/03/1977;6;servicios profesionales;888-545474;Mental health nurse;40824145;email@example.com;Lake Caseyhaven;usa;0;Bradley May;Michael Barnes;stephanie82@example.org;3232 Miller Trace;USA;usd;59,55;0;0;0;0;0;0;59,55;credito;banco
Entrante;Orden Servicios;41473757;179;31/08/2014;31/08/2014;1;servicios profesionales;888-545474;Personal assistant;40824145;email@example.com;South Samanthaburgh;usa;0;Shawn Smith;Melissa Thomas;taylorsullivan@example.com;6118 Ashley Park;USA;usd;29,71;0;0;0;0;0;0;29,71;credito;banco
Entrante;Orden Servicios;92261945;151;07/09/2011;07/09/2011;9;servicios profesionales;888-545474;Bonds trader;40824145;email@example.com;South Caseyville;usa;0;Carol Ramsey;Allison Brown;wmora@example.org;74142 Joel Unions Apt. 777;USA;usd;30,48;0;0;0;0;0;0;30,48;credito;banco
Entrante;Orden Servicios;42718307;195;23/11/2009;23/11/2009;5;servicios profesionales;888-545474;Graphic designer;40824145;email@example.com;Monicafurt;usa;0;Tara Robinson DDS;Antonio Hamilton;hollandaudrey@example.com;435 Adrienne Crossroad Apt. 299;USA;usd;64,12;0;0;0;0;0;0;64,12;credito;banco
Entrante;Orden Servicios;3896532;113;03/03/2014;03/03/2014;9;servicios profesionales;888-545474;Environmental consultant;40824145;email@example.com;East Kyle;usa;0;Maria Smith;Tanner Torres;elizabeth48@example.net;3890 David Mission Suite 169;USA;usd;50,97;0;0;0;0;0;0;50,97;credito;banco
Entrante;Orden Servicios;12226382;199;09/08/1986;09/08/1986;4;servicios profesionales;888-545474;Museum/gallery exhibitions officer;40824145;email@example.com;Murraychester;usa;0;Cynthia Fernandez;Kaitlyn Long;elaine44@example.net;5285 Mcgrath Branch Apt. 936;USA;usd;75,14;0;0;0;0;0;0;75,14;credito;banco
Entrante;Orden Servicios;28408161;123;11/01/2013;11/01/2013;4;servicios profesionales;888-545474;Radiographer, diagnostic;40824145;email@example.com;Marychester;usa;0;William White;Robert Obrien;erika41@example.net;1066 Nelson Mountain Apt. 849;USA;usd;15,65;0;0;0;0;0;0;15,65;credito;banco
Entrante;Orden Servicios;72293799;187;22/04/2004;22/04/2004;1;servicios profesionales;888-545474;Patent attorney;40824145;email@example.com;Hallborough;usa;0;Robert Woods;Lauren Gamble;iponce@example.com;729 Allison Flats Apt. 073;USA;usd;61,12;0;0;0;0;0;0;61,12;credito;banco
Entrante;Orden Servicios;62187954;162;07/08/2013;07/08/2013;9;servicios profesionales;888-545474;Logistics and distribution manager;40824145;email@example.com;Lake Stephanieville;usa;0;Amanda Sandoval;Dylan David;cjones@example.net;0988 Michael Burgs Apt. 749;USA;usd;71,45;0;0;0;0;0;0;71,45;credito;banco
Entrante;Orden Servicios;21142413;132;12/11/1981;12/11/1981;9;servicios profesionales;888-545474;Records manager;40824145;email@example.com;Kennethhaven;usa;0;William Robertson;Michael Mullins;hannah22@example.org;573 Torres Locks;USA;usd;36,23;0;0;0;0;0;0;36,23;credito;banco
Entrante;Orden Servicios;78587939;198;25/10/1974;25/10/1974;5;servicios profesionales;888-545474;Chief Operating Officer;40824145;email@example.com;New Dylanburgh;usa;0;Phillip Hudson;Daniel Little;gutierrezsamantha@example.org;63968 Jennifer Mountain Apt. 766;USA;usd;54,3;0;0;0;0;0;0;54,3;credito;banco
Entrante;Orden Servicios;32709599;151;05/10/1991;05/10/1991;5;servicios profesionales;888-545474;Engineer, mining;40824145;email@example.com;Jayville;usa;0;Caroline Ochoa;Rachel Monroe;kenneth41@example.org;2410 Stuart Well;USA;usd;44,92;0;0;0;0;0;0;44,92;credito;banco
Entrante;Orden Servicios;46070432;118;24/09/1981;24/09/1981;3;servicios profesionales;888-545474;Dealer;40824145;email@example.com;Lake Jeremychester;usa;0;Kimberly Dillon;Crystal Ray;valerie91@example.net;672 Samantha Summit;USA;usd;8,98;0;0;0;0;0;0;8,98;credito;banco
Entrante;Orden Servicios;39565433;140;16/02/2011;16/02/2011;7;servicios profesionales;888-545474;Advertising copywriter;40824145;email@example.com;Brightside;usa;0;Jennifer Carrillo;Nicholas Barber;olsonjessica@example.net;89281 Kelly Forest;USA;usd;89,41;0;0;0;0;0;0;89,41;credito;banco
Entrante;Orden Servicios;95729268;101;04/06/1994;04/06/1994;4;servicios profesionales;888-545474;Leisure centre manager;40824145;email@example.com;Rachelland;usa;0;Patricia Davis;Brittany Young;natalierodriguez@example.com;76500 Scott Center;USA;usd;23,13;0;0;0;0;0;0;23,13;credito;banco
Entrante;Orden Servicios;34126356;138;07/04/2018;07/04/2018;5;servicios profesionales;888-545474;Systems developer;40824145;email@example.com;East Timothy;usa;0;Shannon Kelly MD;Jennifer Ramirez;kimberlyjohnson@example.org;1081 Parker Mall Suite 345;USA;usd;99,45;0;0;0;0;0;0;99,45;credito;banco
Entrante;Orden Servicios;396158;157;24/07/2014;24/07/2014;2;servicios profesionales;888-545474;Surveyor, insurance;40824145;email@example.com;Lake Gabrielfurt;usa;0;Vanessa Aguirre;Ronald Munoz;uirwin@example.net;102 Roy Fall;USA;usd;9,14;0;0;0;0;0;0;9,14;credito;banco
Entrante;Orden Servicios;13294953;100;31/08/2000;31/08/2000;5;servicios profesionales;888-545474;Aeronautical engineer;40824145;email@example.com;Port Lorichester;usa;0;Jesus Harrison;Sandra Wright;william46@example.net;658 Morgan Rapids;USA;usd;30,15;0;0;0;0;0;0;30,15;credito;banco
